Unnamed: 0,current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch,fire_spread_rate_squared,temperature_squared,relative_humidity_squared,wind_speed_squared,fire_fighting_start_size_squared,size_class_A,size_class_B,size_class_C,size_class_D,size_class_E
719,0.1,0.0,5.0,45.0,5.0,0.1,45.0,0.0,25.0,2025.0,25.0,0.01,1,0,0,0,0
726,0.01,0.0,6.0,65.0,15.0,0.01,8.0,0.0,36.0,4225.0,225.0,0.0001,1,0,0,0,0
730,0.01,0.0,17.0,24.0,0.0,0.01,0.0,0.0,289.0,576.0,0.0,0.0001,1,0,0,0,0
731,0.1,0.0,22.0,19.0,8.0,0.1,32.0,0.0,484.0,361.0,64.0,0.01,1,0,0,0,0
733,0.1,0.0,3.0,55.0,0.0,0.1,114.0,0.0,9.0,3025.0,0.0,0.01,1,0,0,0,0
734,0.01,0.0,1.0,37.0,15.0,0.01,17.0,0.0,1.0,1369.0,225.0,0.0001,1,0,0,0,0
736,0.02,0.0,0.0,56.0,0.0,0.02,5.0,0.0,0.0,3136.0,0.0,0.0004,1,0,0,0,0
739,0.01,0.0,-7.0,76.0,5.0,0.01,14.0,0.0,49.0,5776.0,25.0,0.0001,1,0,0,0,0
741,0.01,0.0,7.0,35.0,10.0,0.01,11.0,0.0,49.0,1225.0,100.0,0.0001,1,0,0,0,0
743,0.1,0.0,0.0,65.0,5.0,0.1,1.0,0.0,0.0,4225.0,25.0,0.01,1,0,0,0,0
744,0.03,0.0,-1.0,99.0,13.0,0.03,108.0,0.0,1.0,9801.0,169.0,0.0009,1,0,0,0,0
746,0.01,0.0,7.0,25.0,15.0,0.01,0.0,0.0,49.0,625.0,225.0,0.0001,1,0,0,0,0
748,0.01,0.0,14.0,50.0,10.0,0.01,0.0,0.0,196.0,2500.0,100.0,0.0001,1,0,0,0,0
751,0.01,0.0,23.0,45.0,0.0,0.01,9.0,0.0,529.0,2025.0,0.0,0.0001,1,0,0,0,0
752,0.01,0.0,8.0,100.0,5.0,0.01,1.0,0.0,64.0,10000.0,25.0,0.0001,1,0,0,0,0
753,0.01,0.0,23.0,56.0,6.0,0.01,4.0,0.0,529.0,3136.0,36.0,0.0001,1,0,0,0,0
754,0.01,0.0,13.0,85.0,5.0,0.01,0.0,0.0,169.0,7225.0,25.0,0.0001,1,0,0,0,0
755,0.01,0.0,15.0,67.0,0.0,0.01,0.0,0.0,225.0,4489.0,0.0,0.0001,1,0,0,0,0
756,0.01,0.0,15.0,65.0,5.0,0.01,0.0,0.0,225.0,4225.0,25.0,0.0001,1,0,0,0,0
758,0.01,0.0,23.0,25.0,13.0,0.01,0.0,0.0,529.0,625.0,169.0,0.0001,1,0,0,0,0
759,0.01,0.0,0.0,60.0,10.0,0.01,0.0,0.0,0.0,3600.0,100.0,0.0001,1,0,0,0,0
760,0.02,0.0,18.0,19.0,13.0,0.01,9.0,0.0,324.0,361.0,169.0,0.0001,1,0,0,0,0
761,0.01,0.1,-1.0,32.0,0.0,0.02,11.0,0.01,1.0,1024.0,0.0,0.0004,1,0,0,0,0
763,0.01,0.0,16.0,50.0,0.0,0.01,4.0,0.0,256.0,2500.0,0.0,0.0001,1,0,0,0,0
764,0.01,0.0,11.0,48.0,30.0,0.01,3.0,0.0,121.0,2304.0,900.0,0.0001,1,0,0,0,0
767,0.01,0.0,14.0,30.0,2.0,0.01,150.0,0.0,196.0,900.0,4.0,0.0001,1,0,0,0,0
769,0.01,0.0,6.0,35.0,10.0,0.01,9.0,0.0,36.0,1225.0,100.0,0.0001,1,0,0,0,0
771,0.1,0.0,16.3,22.0,10.0,0.1,45.0,0.0,265.69,484.0,100.0,0.01,1,0,0,0,0
772,0.02,2.0,15.0,25.0,28.0,0.02,5.0,4.0,225.0,625.0,784.0,0.0004,1,0,0,0,0
783,0.1,1.0,18.0,20.0,20.0,0.1,23.0,1.0,324.0,400.0,400.0,0.01,1,0,0,0,0
787,0.1,0.1,14.0,30.0,20.0,0.1,4.0,0.01,196.0,900.0,400.0,0.01,1,0,0,0,0
792,0.1,1.0,17.0,35.0,20.0,0.1,0.0,1.0,289.0,1225.0,400.0,0.01,1,0,0,0,0
794,0.01,0.1,17.0,41.0,3.0,0.1,2.0,0.01,289.0,1681.0,9.0,0.01,1,0,0,0,0
803,0.1,2.0,18.0,32.0,10.0,0.1,3.0,4.0,324.0,1024.0,100.0,0.01,1,0,0,0,0
810,0.01,0.0,21.2,23.0,2.0,0.01,0.0,0.0,449.44,529.0,4.0,0.0001,1,0,0,0,0
811,0.1,0.1,21.0,23.0,2.0,0.1,3.0,0.01,441.0,529.0,4.0,0.01,1,0,0,0,0
820,0.01,0.0,16.0,27.0,10.0,0.01,2.0,0.0,256.0,729.0,100.0,0.0001,1,0,0,0,0
825,0.01,1.0,21.0,14.0,5.0,0.01,2.0,1.0,441.0,196.0,25.0,0.0001,1,0,0,0,0
833,0.1,0.5,17.0,20.0,15.0,0.1,0.0,0.25,289.0,400.0,225.0,0.01,1,0,0,0,0
835,0.01,0.0,9.0,55.0,0.0,0.01,1.0,0.0,81.0,3025.0,0.0,0.0001,1,0,0,0,0
838,0.01,0.0,7.0,77.0,4.0,0.01,0.0,0.0,49.0,5929.0,16.0,0.0001,1,0,0,0,0
840,0.01,0.0,10.0,75.0,0.0,0.01,0.0,0.0,100.0,5625.0,0.0,0.0001,1,0,0,0,0
845,0.1,0.0,16.0,55.0,0.0,0.1,3.0,0.0,256.0,3025.0,0.0,0.01,1,0,0,0,0
847,0.1,0.5,14.0,6.0,15.0,0.1,7.0,0.25,196.0,36.0,225.0,0.01,1,0,0,0,0
848,0.01,0.0,13.0,35.0,10.0,0.01,0.0,0.0,169.0,1225.0,100.0,0.0001,1,0,0,0,0
849,0.01,0.1,11.0,100.0,6.0,0.01,0.0,0.01,121.0,10000.0,36.0,0.0001,1,0,0,0,0
854,0.01,0.0,16.0,45.0,0.0,0.01,0.0,0.0,256.0,2025.0,0.0,0.0001,1,0,0,0,0
858,0.01,0.0,19.0,32.0,3.0,0.01,0.0,0.0,361.0,1024.0,9.0,0.0001,1,0,0,0,0
861,0.01,0.1,20.0,35.0,5.0,0.01,0.0,0.01,400.0,1225.0,25.0,0.0001,1,0,0,0,0
863,0.1,0.0,15.0,41.0,3.0,0.01,0.0,0.0,225.0,1681.0,9.0,0.0001,1,0,0,0,0
864,0.02,0.0,10.0,50.0,0.0,0.02,3.0,0.0,100.0,2500.0,0.0,0.0004,1,0,0,0,0
865,0.01,0.0,9.0,90.0,5.0,0.05,0.0,0.0,81.0,8100.0,25.0,0.0025,1,0,0,0,0
866,0.1,0.5,29.0,45.0,0.0,0.1,6.0,0.25,841.0,2025.0,0.0,0.01,1,0,0,0,0
869,0.01,0.0,14.0,42.0,7.0,0.01,0.0,0.0,196.0,1764.0,49.0,0.0001,1,0,0,0,0
871,0.1,0.5,19.0,33.0,15.0,0.1,0.0,0.25,361.0,1089.0,225.0,0.01,1,0,0,0,0
873,0.01,0.0,10.0,56.0,1.0,0.05,0.0,0.0,100.0,3136.0,1.0,0.0025,1,0,0,0,0
874,0.01,0.0,17.0,33.0,11.0,0.01,0.0,0.0,289.0,1089.0,121.0,0.0001,1,0,0,0,0
884,0.01,0.0,23.0,50.0,10.0,0.01,3.0,0.0,529.0,2500.0,100.0,0.0001,1,0,0,0,0
890,0.03,0.5,19.0,56.0,6.0,0.01,5.0,0.25,361.0,3136.0,36.0,0.0001,1,0,0,0,0
891,0.03,1.0,20.0,70.0,0.0,0.03,11.0,1.0,400.0,4900.0,0.0,0.0009,1,0,0,0,0
897,0.01,0.5,17.0,100.0,15.0,0.01,0.0,0.25,289.0,10000.0,225.0,0.0001,1,0,0,0,0
911,0.03,1.0,23.1,44.0,8.0,0.03,0.0,1.0,533.61,1936.0,64.0,0.0009,1,0,0,0,0
912,0.01,0.0,20.0,50.0,10.0,0.01,1.0,0.0,400.0,2500.0,100.0,0.0001,1,0,0,0,0
913,0.01,0.0,17.2,80.0,12.0,0.01,11.0,0.0,295.84,6400.0,144.0,0.0001,1,0,0,0,0
914,0.01,0.0,19.0,87.0,1.0,0.01,17.0,0.0,361.0,7569.0,1.0,0.0001,1,0,0,0,0
915,0.05,1.0,14.0,60.0,8.0,0.02,8.0,1.0,196.0,3600.0,64.0,0.0004,1,0,0,0,0
919,0.1,0.0,14.0,60.0,5.0,0.1,6.0,0.0,196.0,3600.0,25.0,0.01,1,0,0,0,0
920,0.01,0.0,14.0,53.0,5.0,0.01,2.0,0.0,196.0,2809.0,25.0,0.0001,1,0,0,0,0
921,0.01,0.0,22.0,55.0,8.0,0.01,1.0,0.0,484.0,3025.0,64.0,0.0001,1,0,0,0,0
923,0.01,0.0,19.0,70.0,0.0,0.01,17.0,0.0,361.0,4900.0,0.0,0.0001,1,0,0,0,0
925,0.01,0.0,20.0,65.0,5.0,0.01,0.0,0.0,400.0,4225.0,25.0,0.0001,1,0,0,0,0
926,0.01,0.0,17.0,50.0,5.0,0.02,1.0,0.0,289.0,2500.0,25.0,0.0004,1,0,0,0,0
928,0.06,1.0,20.0,74.0,4.0,0.06,9.0,1.0,400.0,5476.0,16.0,0.0036,1,0,0,0,0
933,0.01,0.1,26.0,36.0,4.0,0.01,3.0,0.01,676.0,1296.0,16.0,0.0001,1,0,0,0,0
934,0.09,0.0,28.1,48.0,16.0,0.06,10.0,0.0,789.6100000000001,2304.0,256.0,0.0036,1,0,0,0,0
937,0.01,0.1,26.0,59.0,2.0,0.01,20.0,0.01,676.0,3481.0,4.0,0.0001,1,0,0,0,0
939,0.1,1.0,29.0,65.0,10.0,0.1,3.0,1.0,841.0,4225.0,100.0,0.01,1,0,0,0,0
946,0.01,0.0,22.0,46.0,25.0,0.01,0.0,0.0,484.0,2116.0,625.0,0.0001,1,0,0,0,0
949,0.01,0.0,23.0,18.0,15.0,0.01,0.0,0.0,529.0,324.0,225.0,0.0001,1,0,0,0,0
952,0.08,0.1,16.9,77.0,20.0,0.05,13.0,0.01,285.60999999999996,5929.0,400.0,0.0025,1,0,0,0,0
954,0.01,0.0,22.0,37.0,5.0,0.01,7.0,0.0,484.0,1369.0,25.0,0.0001,1,0,0,0,0
955,0.01,0.0,13.0,60.0,5.0,0.01,24.0,0.0,169.0,3600.0,25.0,0.0001,1,0,0,0,0
956,0.04,0.0,29.0,39.0,4.0,0.1,0.0,0.0,841.0,1521.0,16.0,0.01,1,0,0,0,0
957,0.01,0.0,33.0,19.0,15.0,0.01,0.0,0.0,1089.0,361.0,225.0,0.0001,1,0,0,0,0
958,0.01,0.0,18.0,38.0,10.0,0.01,0.0,0.0,324.0,1444.0,100.0,0.0001,1,0,0,0,0
960,0.01,0.0,20.0,40.0,0.0,0.01,0.0,0.0,400.0,1600.0,0.0,0.0001,1,0,0,0,0
961,0.01,0.0,20.0,40.0,0.0,0.01,0.0,0.0,400.0,1600.0,0.0,0.0001,1,0,0,0,0
962,0.01,0.0,18.0,38.0,10.0,0.01,0.0,0.0,324.0,1444.0,100.0,0.0001,1,0,0,0,0
963,0.01,0.0,15.0,34.0,0.0,0.01,0.0,0.0,225.0,1156.0,0.0,0.0001,1,0,0,0,0
964,0.01,0.0,15.0,34.0,0.0,0.01,0.0,0.0,225.0,1156.0,0.0,0.0001,1,0,0,0,0
965,0.01,0.0,15.0,34.0,0.0,0.01,0.0,0.0,225.0,1156.0,0.0,0.0001,1,0,0,0,0
966,0.01,0.0,15.0,34.0,0.0,0.01,0.0,0.0,225.0,1156.0,0.0,0.0001,1,0,0,0,0
967,0.01,0.0,8.0,74.0,5.0,0.01,0.0,0.0,64.0,5476.0,25.0,0.0001,1,0,0,0,0
970,0.01,0.0,17.0,40.0,2.0,0.01,1.0,0.0,289.0,1600.0,4.0,0.0001,1,0,0,0,0
973,0.01,0.5,25.0,29.0,4.0,0.01,20.0,0.25,625.0,841.0,16.0,0.0001,1,0,0,0,0
977,0.01,0.0,19.0,40.0,5.0,0.01,2.0,0.0,361.0,1600.0,25.0,0.0001,1,0,0,0,0
978,0.1,0.1,27.0,34.0,5.0,0.1,10.0,0.01,729.0,1156.0,25.0,0.01,1,0,0,0,0
981,0.01,0.0,30.0,35.0,3.0,0.01,36.0,0.0,900.0,1225.0,9.0,0.0001,1,0,0,0,0
982,0.1,0.1,27.0,50.0,0.0,0.1,2.0,0.01,729.0,2500.0,0.0,0.01,1,0,0,0,0
983,0.1,0.5,24.0,38.0,16.0,0.1,8.0,0.25,576.0,1444.0,256.0,0.01,1,0,0,0,0
984,0.01,0.0,22.0,82.0,2.0,0.01,8.0,0.0,484.0,6724.0,4.0,0.0001,1,0,0,0,0
987,0.01,0.0,29.0,19.0,15.0,0.01,0.0,0.0,841.0,361.0,225.0,0.0001,1,0,0,0,0
988,0.01,0.0,27.0,27.0,0.0,0.01,4.0,0.0,729.0,729.0,0.0,0.0001,1,0,0,0,0
994,0.01,1.0,18.0,46.0,5.0,0.01,0.0,1.0,324.0,2116.0,25.0,0.0001,1,0,0,0,0
995,0.1,1.0,18.0,38.0,8.0,0.1,0.0,1.0,324.0,1444.0,64.0,0.01,1,0,0,0,0
1000,0.1,0.1,19.0,68.0,14.0,0.1,16.0,0.01,361.0,4624.0,196.0,0.01,1,0,0,0,0
1001,0.01,0.0,19.0,55.0,26.0,0.1,8.0,0.0,361.0,3025.0,676.0,0.01,1,0,0,0,0
1003,0.04,2.0,11.0,84.0,10.0,0.04,0.0,4.0,121.0,7056.0,100.0,0.0016,1,0,0,0,0
1004,0.01,0.0,21.0,58.0,10.0,0.01,5.0,0.0,441.0,3364.0,100.0,0.0001,1,0,0,0,0
1006,0.01,0.0,25.0,68.0,75.0,0.01,0.0,0.0,625.0,4624.0,5625.0,0.0001,1,0,0,0,0
1007,0.01,1.0,15.1,99.0,0.0,0.1,0.0,1.0,228.01,9801.0,0.0,0.01,1,0,0,0,0
1010,0.01,0.0,18.0,45.0,5.0,0.01,12.0,0.0,324.0,2025.0,25.0,0.0001,1,0,0,0,0
1011,0.01,0.0,15.0,41.0,0.0,0.01,12.0,0.0,225.0,1681.0,0.0,0.0001,1,0,0,0,0
1012,0.09,1.0,20.0,50.0,10.0,0.01,4.0,1.0,400.0,2500.0,100.0,0.0001,1,0,0,0,0
1014,0.01,0.0,20.0,35.0,5.0,0.01,39.0,0.0,400.0,1225.0,25.0,0.0001,1,0,0,0,0
1016,0.01,0.0,18.0,41.0,6.0,0.01,5.0,0.0,324.0,1681.0,36.0,0.0001,1,0,0,0,0
1017,0.05,0.0,15.0,85.0,8.0,0.05,0.0,0.0,225.0,7225.0,64.0,0.0025,1,0,0,0,0
1019,0.01,0.0,22.0,30.0,20.0,0.01,1.0,0.0,484.0,900.0,400.0,0.0001,1,0,0,0,0
1021,0.01,0.0,14.0,90.0,10.0,0.01,4.0,0.0,196.0,8100.0,100.0,0.0001,1,0,0,0,0
1024,0.01,0.0,25.0,20.0,20.0,0.01,0.0,0.0,625.0,400.0,400.0,0.0001,1,0,0,0,0
1025,0.01,0.0,17.0,40.0,5.0,0.01,118.0,0.0,289.0,1600.0,25.0,0.0001,1,0,0,0,0
1026,0.07,1.0,25.0,56.0,2.0,0.01,0.0,1.0,625.0,3136.0,4.0,0.0001,1,0,0,0,0
1027,0.01,0.0,21.0,24.0,6.0,0.01,1.0,0.0,441.0,576.0,36.0,0.0001,1,0,0,0,0
1029,0.01,0.0,9.0,67.0,0.0,0.01,0.0,0.0,81.0,4489.0,0.0,0.0001,1,0,0,0,0
1033,0.01,0.0,10.0,90.0,0.0,0.01,0.0,0.0,100.0,8100.0,0.0,0.0001,1,0,0,0,0
1034,0.01,0.0,10.0,90.0,0.0,0.01,0.0,0.0,100.0,8100.0,0.0,0.0001,1,0,0,0,0
1037,0.01,0.0,12.0,65.0,35.0,0.01,0.0,0.0,144.0,4225.0,1225.0,0.0001,1,0,0,0,0
1038,0.01,0.0,12.0,65.0,35.0,0.01,0.0,0.0,144.0,4225.0,1225.0,0.0001,1,0,0,0,0
1040,0.01,1.0,24.0,35.0,2.0,0.01,0.0,1.0,576.0,1225.0,4.0,0.0001,1,0,0,0,0
1043,0.1,1.0,22.0,35.0,5.0,0.1,0.0,1.0,484.0,1225.0,25.0,0.01,1,0,0,0,0
1044,0.03,1.0,22.0,43.0,10.0,0.03,1.0,1.0,484.0,1849.0,100.0,0.0009,1,0,0,0,0
1045,0.01,0.0,16.0,52.0,0.0,0.01,1.0,0.0,256.0,2704.0,0.0,0.0001,1,0,0,0,0
1046,0.01,0.0,16.0,51.0,0.0,0.01,1.0,0.0,256.0,2601.0,0.0,0.0001,1,0,0,0,0
1050,0.01,0.0,14.0,56.0,10.0,0.01,1.0,0.0,196.0,3136.0,100.0,0.0001,1,0,0,0,0
1052,0.01,0.0,8.0,100.0,0.0,0.01,1.0,0.0,64.0,10000.0,0.0,0.0001,1,0,0,0,0
1053,0.01,0.0,17.0,30.0,0.0,0.01,0.0,0.0,289.0,900.0,0.0,0.0001,1,0,0,0,0
1061,0.01,0.0,22.0,31.0,23.0,0.01,0.0,0.0,484.0,961.0,529.0,0.0001,1,0,0,0,0
1063,0.01,0.0,17.0,51.0,5.0,0.01,5.0,0.0,289.0,2601.0,25.0,0.0001,1,0,0,0,0
1067,0.01,0.0,15.0,40.0,18.0,0.01,0.0,0.0,225.0,1600.0,324.0,0.0001,1,0,0,0,0
1068,0.01,0.0,15.0,45.0,30.0,0.01,12.0,0.0,225.0,2025.0,900.0,0.0001,1,0,0,0,0
1070,0.01,0.0,21.0,37.0,0.0,0.01,52.0,0.0,441.0,1369.0,0.0,0.0001,1,0,0,0,0
1072,0.01,0.0,20.0,30.0,8.0,0.01,135.0,0.0,400.0,900.0,64.0,0.0001,1,0,0,0,0
1073,0.01,0.0,12.0,60.0,5.0,0.01,6.0,0.0,144.0,3600.0,25.0,0.0001,1,0,0,0,0
1076,0.01,0.0,15.0,48.0,35.0,0.01,0.0,0.0,225.0,2304.0,1225.0,0.0001,1,0,0,0,0
1079,0.01,0.0,13.0,68.0,0.0,0.01,0.0,0.0,169.0,4624.0,0.0,0.0001,1,0,0,0,0
1080,0.01,0.0,12.0,35.0,20.0,0.01,1.0,0.0,144.0,1225.0,400.0,0.0001,1,0,0,0,0
1081,0.01,0.0,12.0,40.0,20.0,0.01,0.0,0.0,144.0,1600.0,400.0,0.0001,1,0,0,0,0
1086,0.02,0.0,2.0,40.0,0.0,0.02,22.0,0.0,4.0,1600.0,0.0,0.0004,1,0,0,0,0
1093,0.01,0.0,17.0,50.0,26.0,0.01,26.0,0.0,289.0,2500.0,676.0,0.0001,1,0,0,0,0
1106,0.01,0.0,4.0,40.0,20.0,0.01,0.0,0.0,16.0,1600.0,400.0,0.0001,1,0,0,0,0
1107,0.01,0.0,18.0,23.0,10.0,0.01,86.0,0.0,324.0,529.0,100.0,0.0001,1,0,0,0,0
1108,0.1,0.0,26.5,16.0,15.0,0.1,0.0,0.0,702.25,256.0,225.0,0.01,1,0,0,0,0
1109,0.01,0.0,16.0,27.0,10.0,0.01,5.0,0.0,256.0,729.0,100.0,0.0001,1,0,0,0,0
1110,0.01,0.0,12.0,38.0,6.0,0.01,0.0,0.0,144.0,1444.0,36.0,0.0001,1,0,0,0,0
1111,0.01,0.0,5.0,60.0,20.0,0.1,0.0,0.0,25.0,3600.0,400.0,0.01,1,0,0,0,0
1114,0.01,0.5,10.0,50.0,1.0,0.01,0.0,0.25,100.0,2500.0,1.0,0.0001,1,0,0,0,0
1115,0.01,0.0,-3.0,90.0,12.0,0.01,0.0,0.0,9.0,8100.0,144.0,0.0001,1,0,0,0,0
1117,0.02,0.0,10.0,55.0,10.0,0.02,0.0,0.0,100.0,3025.0,100.0,0.0004,1,0,0,0,0
1118,0.1,0.1,5.0,50.0,7.0,0.1,0.0,0.01,25.0,2500.0,49.0,0.01,1,0,0,0,0
1123,0.1,0.0,8.0,53.0,4.0,0.1,1.0,0.0,64.0,2809.0,16.0,0.01,1,0,0,0,0
1140,0.05,1.0,7.0,48.0,5.0,0.05,0.0,1.0,49.0,2304.0,25.0,0.0025,1,0,0,0,0
1141,0.1,0.5,9.0,38.0,15.0,0.11,0.0,0.25,81.0,1444.0,225.0,0.0121,1,0,0,0,0
1144,0.01,0.0,7.5,35.0,2.0,0.01,4.0,0.0,56.25,1225.0,4.0,0.0001,1,0,0,0,0
1145,0.01,1.0,10.0,21.0,20.0,0.01,10.0,1.0,100.0,441.0,400.0,0.0001,1,0,0,0,0
1147,0.01,0.0,12.0,62.0,25.0,0.01,0.0,0.0,144.0,3844.0,625.0,0.0001,1,0,0,0,0
1148,0.01,0.0,15.0,35.0,3.0,0.01,7.0,0.0,225.0,1225.0,9.0,0.0001,1,0,0,0,0
1149,0.01,0.0,9.3,28.0,20.0,0.1,7.0,0.0,86.49000000000001,784.0,400.0,0.01,1,0,0,0,0
1151,0.01,0.0,12.0,57.0,25.0,0.01,0.0,0.0,144.0,3249.0,625.0,0.0001,1,0,0,0,0
1160,0.01,0.0,16.0,20.0,0.0,0.01,0.0,0.0,256.0,400.0,0.0,0.0001,1,0,0,0,0
1162,0.1,0.1,16.0,25.0,25.0,0.1,4.0,0.01,256.0,625.0,625.0,0.01,1,0,0,0,0
1163,0.1,0.1,15.0,37.0,11.0,0.1,10.0,0.01,225.0,1369.0,121.0,0.01,1,0,0,0,0
1164,0.1,0.0,16.0,22.0,19.0,0.01,1.0,0.0,256.0,484.0,361.0,0.0001,1,0,0,0,0
1165,0.1,5.0,13.0,21.0,25.0,0.1,0.0,25.0,169.0,441.0,625.0,0.01,1,0,0,0,0
1169,0.01,1.0,12.0,45.0,35.0,0.1,122.0,1.0,144.0,2025.0,1225.0,0.01,1,0,0,0,0
1173,0.1,2.0,6.0,20.0,33.0,0.1,0.0,4.0,36.0,400.0,1089.0,0.01,1,0,0,0,0
1175,0.01,0.0,8.0,20.0,20.0,0.01,2.0,0.0,64.0,400.0,400.0,0.0001,1,0,0,0,0
1183,0.1,0.1,7.0,27.0,14.0,0.1,35.0,0.01,49.0,729.0,196.0,0.01,1,0,0,0,0
1185,0.01,0.0,0.0,34.0,8.0,0.01,6.0,0.0,0.0,1156.0,64.0,0.0001,1,0,0,0,0
1186,0.1,0.1,6.0,23.0,10.0,0.1,1.0,0.01,36.0,529.0,100.0,0.01,1,0,0,0,0
1197,0.01,0.0,6.8,56.0,7.0,0.01,7.0,0.0,46.239999999999995,3136.0,49.0,0.0001,1,0,0,0,0
1201,0.01,0.5,12.0,29.0,6.0,0.01,38.0,0.25,144.0,841.0,36.0,0.0001,1,0,0,0,0
1202,0.01,0.1,12.0,40.0,10.0,0.01,0.0,0.01,144.0,1600.0,100.0,0.0001,1,0,0,0,0
1203,0.01,0.0,13.0,19.0,10.0,0.1,0.0,0.0,169.0,361.0,100.0,0.01,1,0,0,0,0
1208,0.01,0.0,10.0,82.0,32.0,0.01,1.0,0.0,100.0,6724.0,1024.0,0.0001,1,0,0,0,0
1209,0.02,1.0,18.0,26.0,15.0,0.01,0.0,1.0,324.0,676.0,225.0,0.0001,1,0,0,0,0
1221,0.1,1.0,21.0,20.0,5.0,0.1,9.0,1.0,441.0,400.0,25.0,0.01,1,0,0,0,0
1223,0.01,0.0,21.5,20.0,11.0,0.01,4.0,0.0,462.25,400.0,121.0,0.0001,1,0,0,0,0
1235,0.1,1.0,17.0,30.0,10.0,0.1,2.0,1.0,289.0,900.0,100.0,0.01,1,0,0,0,0
1236,0.01,1.0,14.0,43.0,15.0,0.01,4.0,1.0,196.0,1849.0,225.0,0.0001,1,0,0,0,0
1238,0.06,0.0,21.0,31.0,5.0,0.02,2.0,0.0,441.0,961.0,25.0,0.0004,1,0,0,0,0
1239,0.1,0.0,9.0,54.0,8.0,0.1,5.0,0.0,81.0,2916.0,64.0,0.01,1,0,0,0,0
1241,0.1,0.0,26.0,37.0,10.0,0.3,4.0,0.0,676.0,1369.0,100.0,0.09,1,0,0,0,0
1243,0.1,0.0,12.0,41.0,9.0,0.1,10.0,0.0,144.0,1681.0,81.0,0.01,1,0,0,0,0
1246,0.1,0.0,9.0,42.0,10.0,0.1,5.0,0.0,81.0,1764.0,100.0,0.01,1,0,0,0,0
1249,0.01,0.1,15.0,68.0,4.0,0.1,0.0,0.01,225.0,4624.0,16.0,0.01,1,0,0,0,0
1250,0.01,1.0,10.0,30.0,10.0,0.01,2.0,1.0,100.0,900.0,100.0,0.0001,1,0,0,0,0
1252,0.01,0.0,6.0,48.0,13.0,0.01,0.0,0.0,36.0,2304.0,169.0,0.0001,1,0,0,0,0
1253,0.01,0.0,6.0,48.0,13.0,0.01,0.0,0.0,36.0,2304.0,169.0,0.0001,1,0,0,0,0
1257,0.03,0.0,12.0,32.0,12.0,0.06,2.0,0.0,144.0,1024.0,144.0,0.0036,1,0,0,0,0
1258,0.01,0.0,16.6,25.0,10.0,0.01,3.0,0.0,275.56000000000006,625.0,100.0,0.0001,1,0,0,0,0
1259,0.01,3.0,15.0,24.0,20.0,0.1,2.0,9.0,225.0,576.0,400.0,0.01,1,0,0,0,0
1263,0.05,1.0,20.0,24.0,37.0,0.01,5.0,1.0,400.0,576.0,1369.0,0.0001,1,0,0,0,0
1264,0.1,0.0,23.0,19.0,16.0,0.1,1.0,0.0,529.0,361.0,256.0,0.01,1,0,0,0,0
1275,0.01,0.0,21.0,19.0,10.0,0.01,5.0,0.0,441.0,361.0,100.0,0.0001,1,0,0,0,0
1280,0.1,1.0,13.0,41.0,22.0,0.1,0.0,1.0,169.0,1681.0,484.0,0.01,1,0,0,0,0
1281,0.01,0.0,12.0,22.0,12.0,0.01,2.0,0.0,144.0,484.0,144.0,0.0001,1,0,0,0,0
1283,0.01,0.5,21.7,19.0,9.0,0.2,5.0,0.25,470.89,361.0,81.0,0.04,1,0,0,0,0
1288,0.1,0.0,13.0,33.0,17.0,0.01,4.0,0.0,169.0,1089.0,289.0,0.0001,1,0,0,0,0
1289,0.01,0.0,16.0,24.0,40.0,0.01,0.0,0.0,256.0,576.0,1600.0,0.0001,1,0,0,0,0
1291,0.08,1.0,25.0,23.0,13.0,0.01,4.0,1.0,625.0,529.0,169.0,0.0001,1,0,0,0,0
1292,0.08,1.0,26.0,12.0,7.0,0.06,5.0,1.0,676.0,144.0,49.0,0.0036,1,0,0,0,0
1298,0.01,0.0,2.0,20.0,2.0,0.01,2.0,0.0,4.0,400.0,4.0,0.0001,1,0,0,0,0
1304,0.01,-1.0,17.0,30.0,5.0,0.01,133.0,1.0,289.0,900.0,25.0,0.0001,1,0,0,0,0
1308,0.1,0.1,17.0,42.0,0.0,0.1,3.0,0.01,289.0,1764.0,0.0,0.01,1,0,0,0,0
1311,0.1,0.0,25.0,25.0,2.0,0.1,0.0,0.0,625.0,625.0,4.0,0.01,1,0,0,0,0
1313,0.01,0.0,19.2,19.0,7.0,0.01,11.0,0.0,368.64,361.0,49.0,0.0001,1,0,0,0,0
1314,0.01,0.0,12.0,45.0,10.0,0.01,7.0,0.0,144.0,2025.0,100.0,0.0001,1,0,0,0,0
1315,0.1,5.0,20.0,50.0,1.0,0.15,2.0,25.0,400.0,2500.0,1.0,0.0225,1,0,0,0,0
1322,0.1,1.0,27.0,20.0,2.0,0.1,6.0,1.0,729.0,400.0,4.0,0.01,1,0,0,0,0
1325,0.1,1.0,27.0,20.0,2.0,0.1,0.0,1.0,729.0,400.0,4.0,0.01,1,0,0,0,0
1330,0.01,0.5,20.5,41.0,17.0,0.1,1.0,0.25,420.25,1681.0,289.0,0.01,1,0,0,0,0
1337,0.01,0.1,20.0,40.0,15.0,0.01,11.0,0.01,400.0,1600.0,225.0,0.0001,1,0,0,0,0
