current_size,fire_spread_rate,temperature,relative_humidity,wind_speed,fire_fighting_start_size,duration_from_reported_to_dispatch
0.2,2.0,28.0,60.0,0.0,0.01,1074.0
0.01,0.5,18.0,50.0,8.0,0.01,1253.0
0.01,0.5,4.0,50.0,11.0,0.01,1089.0
0.01,0.5,22.0,52.0,0.0,0.1,1089.0
0.15,1.0,28.1,42.0,4.0,0.1,0.0
0.4,0.0,27.0,43.0,0.0,0.02,0.0
0.1,0.5,27.0,48.0,0.0,0.01,0.0
0.01,1.0,26.0,40.0,0.0,0.01,33.0
0.2,0.5,21.0,54.0,5.0,0.01,3.0
0.01,0.5,28.0,55.0,7.0,0.01,0.0
0.01,0.1,25.0,50.0,8.0,0.01,946.0
0.02,1.0,21.0,70.0,10.0,0.02,0.0
0.2,1.0,27.0,41.0,20.0,0.01,0.0
85.3,15.0,25.0,39.0,10.0,5.0,3.0
0.01,0.0,23.0,32.0,7.0,0.01,180.0
0.01,0.1,26.0,54.0,2.0,0.01,2.0
0.01,0.0,29.0,26.0,10.0,0.01,0.0
0.02,0.5,27.5,52.0,6.0,0.02,0.0
0.01,1.0,24.0,56.0,5.0,0.01,1.0
0.04,1.0,24.0,65.0,1.0,0.04,0.0
0.22,1.0,24.0,50.0,13.0,0.01,5.0
0.01,0.0,27.2,36.0,3.0,0.01,4.0
150.0,5.0,22.0,53.0,12.0,100.0,7.0
0.01,1.0,23.0,58.0,2.0,0.01,0.0
0.1,0.0,28.0,38.0,5.0,0.1,0.0
0.1,0.2,17.0,35.0,15.0,0.1,10.0
0.02,1.0,29.0,33.0,5.0,0.02,2.0
0.01,0.0,21.0,59.0,2.0,0.01,0.0
0.01,0.0,21.0,59.0,2.0,0.01,0.0
0.01,0.0,22.0,48.0,3.0,0.01,0.0
0.3,1.0,29.0,26.0,0.0,0.3,11.0
0.1,0.1,16.9,42.0,5.0,0.1,24.0
0.01,0.0,19.0,80.0,15.0,0.01,0.0
0.25,1.0,30.0,55.0,5.0,0.25,6.0
0.2,0.0,17.0,35.0,15.0,0.02,17.0
0.05,1.0,21.0,30.0,25.0,0.02,0.0
0.5,3.0,20.0,45.0,12.0,0.5,3.0
0.01,0.1,13.0,88.0,0.0,0.01,4.0
4.4,10.0,24.0,21.0,9.0,2.0,2.0
4.0,3.0,23.5,39.0,4.0,1.0,2.0
155.0,5.0,23.0,19.0,30.0,1.0,18.0
0.01,0.0,24.0,21.0,9.0,0.01,161.0
66.0,1.0,23.0,19.0,30.0,45.0,14.0
0.3,1.0,25.0,35.0,5.0,0.3,4.0
1.39,2.0,27.0,28.0,5.0,0.5,9.0
0.09,3.0,16.0,76.0,0.0,0.03,11.0
0.22,0.5,25.0,40.0,5.0,0.22,2.0
0.1,1.0,13.0,80.0,0.0,0.01,11.0
0.2,0.0,23.5,59.0,7.0,0.2,0.0
0.1,1.0,25.0,43.0,5.0,0.1,4.0
0.19,3.0,32.0,31.0,0.0,0.1,2.0
2.4,8.0,26.5,41.0,3.0,1.0,5.0
4.9,1.0,27.0,38.0,3.0,0.1,0.0
0.01,0.0,27.0,47.0,9.0,0.01,31.0
0.1,0.1,23.9,77.0,0.0,0.1,0.0
0.9,3.0,23.0,47.0,15.0,0.1,4.0
0.01,1.0,26.0,30.0,0.0,0.1,5.0
0.04,0.0,13.0,92.0,10.0,0.2,30.0
0.56,0.5,12.0,84.0,7.0,0.56,96.0
0.01,0.0,19.0,57.0,9.0,0.01,399.0
0.01,0.1,19.0,64.0,6.0,0.1,0.0
0.03,0.0,21.0,54.0,5.0,0.01,5.0
0.05,0.5,28.0,60.0,6.0,0.05,0.0
0.04,1.0,24.0,70.0,0.0,0.1,0.0
0.12,0.1,22.6,70.0,0.0,0.1,13.0
0.05,0.0,23.0,69.0,3.0,0.8,1.0
0.04,0.0,23.0,69.0,3.0,0.04,0.0
0.01,0.0,21.0,45.0,0.0,0.01,2.0
0.01,0.0,24.0,40.0,2.0,0.01,0.0
0.01,0.0,27.0,40.0,8.0,0.01,0.0
0.5,0.0,24.6,50.0,3.0,0.5,5.0
0.01,0.0,23.0,30.0,0.0,0.01,7.0
0.1,0.0,25.0,37.0,1.0,0.01,13.0
1.8,2.0,26.0,34.0,0.0,1.5,4.0
0.01,0.0,25.0,30.0,5.0,0.01,0.0
0.01,0.0,23.0,30.0,4.0,0.01,0.0
0.01,0.0,28.0,53.0,0.0,0.01,1.0
0.01,0.0,24.0,30.0,2.0,0.01,4.0
1.8,0.1,32.0,31.0,2.0,1.5,7.0
0.01,0.0,24.0,33.0,4.0,0.01,0.0
0.01,0.0,25.0,30.0,2.0,0.01,0.0
0.35,2.0,28.0,54.0,5.0,0.35,2.0
0.01,0.0,28.0,32.0,10.0,0.01,0.0
0.01,0.0,26.0,44.0,0.0,0.01,4.0
0.01,0.0,28.0,45.0,0.0,0.01,0.0
0.02,0.0,32.0,30.0,9.0,0.01,0.0
0.01,0.0,28.0,43.0,5.0,0.01,0.0
18.9,5.0,21.0,55.0,5.0,15.0,3.0
0.32,1.0,23.0,55.0,10.0,0.3,6.0
4.5,0.0,20.0,75.0,10.0,0.75,5.0
142.2,5.0,24.0,32.0,10.0,5.0,1.0
0.5,1.0,27.0,29.0,10.0,1.0,0.0
0.01,0.5,28.0,65.0,0.0,0.01,9.0
0.73,5.0,28.0,53.0,5.0,0.73,8.0
1.9,2.0,26.0,70.0,5.0,1.5,3.0
0.1,1.0,24.0,45.0,23.0,0.5,2.0
0.12,0.1,22.0,41.0,10.0,0.12,0.0
0.08,1.0,19.0,55.0,5.0,0.08,3.0
0.08,0.5,29.7,56.0,10.0,0.08,0.0
0.3,0.1,21.0,70.0,5.0,0.3,3.0
0.1,0.1,21.0,70.0,5.0,0.1,8.0
0.2,0.5,22.0,70.0,8.0,0.2,0.0
0.02,2.0,17.0,66.0,3.0,0.02,1.0
0.2,0.0,21.0,55.0,10.0,0.1,982.0
0.3,1.0,21.0,64.0,2.0,0.2,839.0
0.56,0.2,23.9,47.0,3.0,0.56,1.0
0.04,2.0,30.0,33.0,3.0,0.02,10.0
1.1,1.0,20.0,35.0,15.0,0.3,1.0
21.5,1.0,16.2,61.0,3.0,4.0,7.0
0.01,0.0,27.0,20.0,10.0,0.01,0.0
0.7,1.0,24.0,60.0,4.0,0.3,0.0
81.0,10.0,24.0,35.0,15.0,15.0,1.0
0.01,0.5,26.0,58.0,25.0,0.01,101.0
0.01,0.0,25.0,72.0,9.0,0.01,0.0
0.26,1.0,23.0,53.0,10.0,0.3,2.0
0.01,0.1,21.0,52.0,4.0,0.01,5.0
1.5,3.0,22.0,30.0,30.0,0.1,7.0
0.1,1.0,20.0,60.0,7.0,0.1,7.0
1.8,3.0,29.6,43.0,5.0,1.0,7.0
0.01,0.0,21.0,100.0,10.0,0.01,0.0
0.01,0.0,19.0,70.0,10.0,0.01,5.0
0.05,1.0,22.0,40.0,0.0,0.05,5.0
0.01,0.1,26.0,36.0,0.0,0.01,1.0
0.06,0.1,21.0,50.0,10.0,0.01,62.0
0.4,1.0,24.7,43.0,2.0,0.4,11.0
0.05,0.0,26.0,45.0,0.0,0.05,8.0
0.02,0.0,15.7,67.0,1.0,0.01,1149.0
0.06,0.5,19.8,50.0,3.0,0.04,11.0
0.01,1.0,20.0,60.0,10.0,0.1,8.0
0.01,1.0,28.0,38.0,5.0,0.01,4.0
0.02,0.1,19.3,48.0,6.0,0.01,0.0
0.01,0.0,21.0,55.0,3.0,0.01,7.0
0.01,0.0,17.0,93.0,20.0,0.01,15.0
0.01,0.0,20.0,65.0,0.0,0.01,2.0
0.63,2.0,23.0,45.0,21.0,0.3,2.0
0.02,2.0,23.0,37.0,10.0,0.02,4.0
0.01,0.0,15.0,60.0,27.0,0.01,3.0
0.01,0.1,19.0,60.0,5.0,0.01,11.0
0.1,0.0,14.0,88.0,15.0,0.1,51.0
0.01,0.1,22.0,50.0,0.0,0.1,11.0
0.1,0.0,6.0,45.0,1.0,0.1,4.0
0.1,0.1,25.0,47.0,0.0,0.01,4.0
0.1,0.1,18.0,45.0,20.0,0.1,3.0
0.01,0.5,19.0,44.0,15.0,0.01,4.0
0.02,1.0,19.0,44.0,15.0,0.02,2.0
0.01,0.0,18.0,79.0,8.0,0.01,4.0
0.01,0.0,18.0,40.0,31.0,0.01,11.0
0.2,0.0,23.0,45.0,2.0,0.2,3.0
0.3,2.0,29.0,31.0,15.0,0.1,4.0
0.01,0.0,26.1,29.0,6.0,0.01,2.0
0.25,1.0,23.0,36.0,9.0,0.25,6.0
0.01,0.0,23.0,52.0,4.0,0.01,20.0
0.9,1.0,29.0,38.0,15.0,0.9,146.0
0.4,2.0,32.0,28.0,6.0,0.3,0.0
0.01,0.1,30.0,30.0,10.0,0.01,4.0
0.5,0.1,30.0,37.0,18.0,0.5,0.0
5.9,25.0,32.0,16.0,6.0,3.0,7.0
0.1,0.0,29.0,31.0,19.0,0.1,0.0
0.1,1.0,28.0,29.0,43.0,0.1,8.0
0.36,0.0,21.4,59.0,3.0,0.36,8.0
0.05,0.0,19.0,61.0,0.0,0.05,0.0
0.05,0.0,12.0,80.0,5.0,0.05,44.0
0.01,1.0,22.0,30.0,10.0,0.01,16.0
0.3,1.0,17.8,74.0,5.0,0.3,5.0
0.22,1.0,16.0,63.0,5.0,0.2,4.0
0.01,1.0,15.0,87.0,9.0,0.01,4.0
0.01,0.0,8.0,72.0,15.0,0.01,2.0
0.01,0.0,21.5,42.0,4.0,0.01,7.0
0.3,0.0,15.0,79.0,2.0,0.3,2.0
0.01,1.0,10.0,60.0,10.0,0.01,13.0
0.01,0.0,19.0,50.0,10.0,0.01,5.0
0.27,1.0,24.0,43.0,5.0,0.2,4.0
3.4,1.0,23.0,32.0,10.0,0.5,1.0
7.1,1.0,16.0,70.0,5.0,3.0,3.0
3.2,0.5,20.4,62.0,1.0,0.08,2.0
0.08,1.0,23.0,45.0,5.0,0.08,5.0
0.05,0.5,17.0,60.0,1.0,0.05,1.0
1.1,2.0,16.0,68.0,0.0,4.0,9.0
0.08,1.0,24.0,35.0,15.0,0.01,2.0
0.18,2.0,21.0,35.0,10.0,0.01,10.0
0.01,1.0,24.0,50.0,3.0,0.01,4.0
0.01,0.1,26.0,40.0,4.0,0.01,7.0
0.09,0.0,15.0,47.0,8.0,0.09,0.0
0.03,1.0,25.0,38.0,16.0,0.1,7.0
0.03,0.0,12.0,44.0,10.0,0.03,7.0
0.01,0.1,12.0,70.0,5.0,0.01,915.0
0.01,0.0,21.0,36.0,4.0,0.01,31.0
0.01,0.0,21.0,45.0,10.0,0.01,0.0
0.01,0.0,16.0,55.0,16.0,0.01,7.0
0.01,0.0,24.0,35.0,5.0,0.01,0.0
0.1,0.1,21.0,47.0,10.0,0.1,6.0
0.01,0.0,21.0,24.0,15.0,0.01,0.0
0.01,1.0,20.0,49.0,20.0,0.01,2.0
0.01,1.0,21.0,40.0,10.0,0.01,0.0
0.3,1.0,18.0,63.0,2.0,0.3,11.0
0.01,0.0,14.0,75.0,25.0,0.01,9.0
0.38,0.1,15.0,40.0,25.0,0.38,4.0
0.01,1.0,19.0,54.0,3.0,0.01,94.0
2.0,2.0,6.0,45.0,17.0,0.25,133.0
0.1,0.0,14.0,36.0,10.0,0.1,9.0
0.05,0.0,7.0,57.0,8.0,0.05,5.0
0.02,0.0,18.0,35.0,5.0,0.02,57.0
0.1,1.0,20.0,37.0,29.0,0.1,2.0
0.01,0.0,12.9,40.0,10.0,0.01,1305.0
0.74,0.5,15.0,49.0,5.0,1.0,8.0
0.4,10.0,21.0,36.0,10.0,0.4,1.0
0.25,3.0,24.0,33.0,19.0,0.25,16.0
0.1,0.1,8.0,65.0,10.0,0.1,601.0
0.01,0.0,17.0,64.0,20.0,0.01,13.0
0.01,0.0,16.0,49.0,0.0,0.01,12.0
0.01,0.0,13.0,40.0,0.0,0.01,0.0
0.05,0.0,12.0,24.0,20.0,0.05,4.0
0.12,0.0,10.0,32.0,0.0,0.12,11.0
0.5,0.0,14.0,36.0,26.0,1.0,0.0
0.01,0.0,15.0,45.0,20.0,0.01,1.0
0.2,0.1,14.0,36.0,26.0,0.2,0.0
32.0,0.5,5.0,48.0,5.0,30.0,671.0
0.1,0.0,10.0,40.0,15.0,0.1,0.0
0.01,0.0,8.0,35.0,5.0,0.01,3.0
0.01,0.0,8.0,33.0,5.0,0.01,3.0
0.01,0.0,12.0,40.0,15.0,0.01,4.0
0.01,0.0,6.0,57.0,7.0,0.01,10.0
0.01,0.0,10.0,30.0,10.0,0.01,0.0
0.3,0.0,5.0,87.0,5.0,0.3,998.0
0.1,0.0,5.0,45.0,5.0,0.1,45.0
1.9,0.0,10.0,65.0,10.0,1.8,999.0
0.2,0.0,-2.0,43.0,20.0,0.2,22.0
0.1,0.0,2.0,60.0,4.0,0.1,7.0
7.5,2.0,4.0,30.0,5.0,1.5,5.0
18.8,2.0,8.0,47.0,13.0,18.7,35.0
0.01,0.0,6.0,35.0,0.0,0.01,195.0
0.01,0.0,6.0,65.0,15.0,0.01,8.0
0.01,0.0,7.0,49.0,0.0,0.01,0.0
2.8,2.0,11.0,58.0,5.0,3.0,2.0
0.1,0.5,12.0,49.0,15.0,0.1,0.0
0.01,0.0,17.0,24.0,0.0,0.01,0.0
0.1,0.0,22.0,19.0,8.0,0.1,32.0
0.2,0.0,6.0,50.0,5.0,0.2,0.0
0.1,0.0,3.0,55.0,0.0,0.1,114.0
0.01,0.0,1.0,37.0,15.0,0.01,17.0
0.02,0.0,9.0,32.0,5.0,0.2,950.0
0.02,0.0,0.0,56.0,0.0,0.02,5.0
0.2,0.0,0.0,46.0,0.0,0.2,12.0
0.1,0.0,10.0,45.0,5.0,0.1,13.0
0.01,0.0,-7.0,76.0,5.0,0.01,14.0
0.1,0.0,-15.0,30.0,5.0,0.1,3150.0
0.01,0.0,7.0,35.0,10.0,0.01,11.0
0.1,0.0,-1.0,59.0,6.0,0.01,992.0
0.1,0.0,0.0,65.0,5.0,0.1,1.0
0.03,0.0,-1.0,99.0,13.0,0.03,108.0
0.15,0.0,2.0,62.0,0.0,0.15,3763.0
0.01,0.0,7.0,25.0,15.0,0.01,0.0
0.1,0.0,21.0,15.0,3.0,0.1,0.0
0.01,0.0,14.0,50.0,10.0,0.01,0.0
8.5,1.0,28.0,28.0,10.0,0.5,1.0
1.7,1.0,31.0,23.0,4.0,0.75,11.0
0.01,0.0,23.0,45.0,0.0,0.01,9.0
0.01,0.0,8.0,100.0,5.0,0.01,1.0
0.01,0.0,23.0,56.0,6.0,0.01,4.0
0.01,0.0,13.0,85.0,5.0,0.01,0.0
0.01,0.0,15.0,67.0,0.0,0.01,0.0
0.01,0.0,15.0,65.0,5.0,0.01,0.0
0.01,0.0,11.0,54.0,8.0,0.01,0.0
0.01,0.0,23.0,25.0,13.0,0.01,0.0
0.01,0.0,0.0,60.0,10.0,0.01,0.0
0.02,0.0,18.0,19.0,13.0,0.01,9.0
0.01,0.1,-1.0,32.0,0.0,0.02,11.0
0.1,0.0,-11.0,56.0,10.0,0.1,9781.0
0.01,0.0,16.0,50.0,0.0,0.01,4.0
0.01,0.0,11.0,48.0,30.0,0.01,3.0
0.01,1.0,15.0,33.0,4.0,0.01,24.0
0.01,0.0,5.0,51.0,5.0,0.01,1705.0
0.01,0.0,14.0,30.0,2.0,0.01,150.0
0.01,0.0,8.0,45.0,10.0,0.01,46.0
0.01,0.0,6.0,35.0,10.0,0.01,9.0
0.3,0.1,15.0,25.0,20.0,0.3,0.0
0.1,0.0,16.3,22.0,10.0,0.1,45.0
0.02,2.0,15.0,25.0,28.0,0.02,5.0
0.15,3.0,15.0,25.0,20.0,0.15,151.0
3.9,3.5,15.0,25.0,20.0,4.0,84.0
3.6,3.0,15.0,25.0,5.0,1.0,0.0
3.8,2.0,12.0,29.0,8.0,2.0,27.0
0.02,0.5,15.0,25.0,20.0,0.02,12.0
0.01,0.0,14.0,32.0,3.0,0.01,0.0
0.15,1.0,18.0,25.0,30.0,0.15,0.0
0.01,0.1,18.0,25.0,20.0,0.01,0.0
0.5,3.0,20.0,22.0,5.0,0.5,17.0
0.5,2.0,18.0,24.0,15.0,0.5,0.0
0.1,1.0,18.0,20.0,20.0,0.1,23.0
0.7,3.0,17.0,24.0,8.0,0.7,0.0
0.3,0.1,15.0,61.0,8.0,0.3,16.0
0.01,0.0,13.0,45.0,15.0,0.01,29.0
0.1,0.1,14.0,30.0,20.0,0.1,4.0
0.5,1.0,16.0,40.0,13.0,0.5,21.0
0.1,1.0,15.0,35.0,6.0,0.1,1.0
0.01,0.0,15.0,35.0,12.0,0.01,3.0
0.01,0.0,7.0,50.0,2.0,0.01,0.0
0.1,1.0,17.0,35.0,20.0,0.1,0.0
0.2,1.0,18.0,30.0,4.0,0.2,2.0
0.01,0.1,17.0,41.0,3.0,0.1,2.0
0.7,3.0,20.0,35.0,10.0,0.7,7.0
0.01,0.0,22.0,28.0,0.0,0.01,9.0
0.01,0.0,20.0,35.0,11.0,0.01,0.0
0.2,1.0,12.0,39.0,3.0,0.1,1.0
8.5,12.0,19.0,26.0,5.0,3.0,5.0
0.5,1.0,16.0,25.0,15.0,0.5,2.0
0.65,1.0,17.0,40.0,6.0,0.5,1.0
2.6,2.0,19.3,24.0,3.0,2.0,1.0
0.1,2.0,18.0,32.0,10.0,0.1,3.0
0.5,1.0,18.0,32.0,4.0,0.4,5.0
0.42,1.0,19.0,25.0,20.0,0.42,0.0
0.1,0.1,16.0,38.0,4.0,0.1,4.0
5.8,0.5,22.0,25.0,10.0,2.0,4.0
0.1,2.0,20.0,22.0,10.0,0.1,5.0
2.77,0.0,11.0,72.0,0.0,2.7,0.0
0.01,0.0,21.2,23.0,2.0,0.01,0.0
0.1,0.1,21.0,23.0,2.0,0.1,3.0
0.01,0.0,10.0,80.0,15.0,0.01,1440.0
0.5,1.0,24.5,17.0,14.0,0.5,2.0
0.3,1.0,22.0,32.0,8.0,0.43,9.0
6.0,1.0,13.0,45.0,10.0,1.5,5.0
0.1,3.0,18.0,25.0,5.0,0.01,4.0
12.0,5.0,8.0,35.0,10.0,2.0,0.0
0.5,4.0,16.0,25.0,15.0,0.5,0.0
0.2,3.0,23.0,24.0,2.0,0.2,0.0
0.01,0.0,16.0,27.0,10.0,0.01,2.0
0.1,0.1,22.0,65.0,0.0,0.1,0.0
0.7,1.0,13.0,32.0,15.0,0.7,2.0
0.2,0.0,18.0,28.0,3.0,0.2,0.0
0.01,0.0,13.0,42.0,10.0,0.01,0.0
0.01,1.0,21.0,14.0,5.0,0.01,2.0
0.85,2.0,11.0,40.0,5.0,0.8,1.0
0.01,0.0,7.0,64.0,12.0,0.01,0.0
0.07,1.0,17.0,20.0,10.0,0.05,8.0
0.8,3.0,19.0,23.0,10.0,0.1,5.0
74.0,3.0,19.0,18.0,10.0,6.0,2.0
0.15,0.5,15.0,20.0,20.0,0.15,8.0
0.01,0.5,17.0,22.0,7.0,0.01,5.0
0.1,0.5,17.0,20.0,15.0,0.1,0.0
0.5,0.0,4.0,40.0,20.0,0.5,52.0
0.01,0.0,9.0,55.0,0.0,0.01,1.0
0.14,2.0,-2.0,36.0,0.0,0.14,4.0
0.25,0.0,18.0,21.0,8.0,0.25,0.0
0.01,0.0,7.0,77.0,4.0,0.01,0.0
0.01,0.0,8.0,80.0,15.0,0.01,0.0
0.01,0.0,10.0,75.0,0.0,0.01,0.0
0.01,0.0,12.0,70.0,0.0,0.01,0.0
0.01,0.0,11.0,70.0,0.0,0.01,0.0
0.5,0.1,15.0,17.0,9.0,0.5,3.0
0.1,1.0,14.0,28.0,7.0,0.1,5.0
0.1,0.0,16.0,55.0,0.0,0.1,3.0
0.8,0.3,15.0,43.0,5.0,0.3,4.0
0.1,0.5,14.0,6.0,15.0,0.1,7.0
0.01,0.0,13.0,35.0,10.0,0.01,0.0
0.01,0.1,11.0,100.0,6.0,0.01,0.0
0.15,2.0,20.0,25.0,8.0,0.2,4.0
0.01,0.0,12.0,40.0,20.0,0.01,655.0
0.01,0.0,10.0,35.0,12.0,0.01,0.0
0.01,0.0,10.0,24.0,10.0,0.01,1.0
0.01,0.0,16.0,45.0,0.0,0.01,0.0
1.8,3.0,15.0,35.0,5.0,1.0,3.0
10.0,5.0,20.9,31.0,6.0,1.0,0.0
0.3,0.0,14.0,30.0,20.0,0.3,0.0
0.01,0.0,19.0,32.0,3.0,0.01,0.0
0.2,0.0,15.0,45.0,5.0,0.2,0.0
0.25,0.5,13.0,50.0,25.0,0.25,0.0
0.01,0.1,20.0,35.0,5.0,0.01,0.0
0.01,0.0,8.0,30.0,5.0,0.01,0.0
0.1,0.0,15.0,41.0,3.0,0.01,0.0
0.02,0.0,10.0,50.0,0.0,0.02,3.0
0.01,0.0,9.0,90.0,5.0,0.05,0.0
0.1,0.5,29.0,45.0,0.0,0.1,6.0
0.2,0.5,16.0,42.0,10.0,0.2,4.0
0.01,0.0,8.0,60.0,5.0,0.01,46.0
0.01,0.0,14.0,42.0,7.0,0.01,0.0
3.75,1.0,22.0,32.0,0.0,2.0,1.0
0.1,0.5,19.0,33.0,15.0,0.1,0.0
0.1,1.0,22.0,35.0,15.0,0.5,1.0
0.01,0.0,10.0,56.0,1.0,0.05,0.0
0.01,0.0,17.0,33.0,11.0,0.01,0.0
0.01,0.0,20.0,45.0,3.0,0.01,27.0
0.25,0.0,20.0,36.0,2.0,0.5,2.0
0.2,0.0,24.0,41.0,3.0,0.2,1064.0
0.54,1.0,16.0,46.0,16.0,0.4,0.0
0.5,2.0,25.0,24.0,9.0,0.5,3.0
1.2,2.0,30.0,26.0,6.0,0.5,3.0
0.25,0.0,24.0,41.0,2.0,0.2,11.0
0.01,0.0,24.0,39.0,10.0,0.01,6.0
0.3,1.0,14.0,40.0,40.0,0.3,709.0
0.01,0.0,23.0,50.0,10.0,0.01,3.0
0.5,1.0,23.0,35.0,15.0,0.5,2.0
0.01,0.0,15.0,89.0,11.0,0.01,130.0
0.01,0.0,15.0,89.0,11.0,0.01,1.0
0.04,1.0,9.0,76.0,8.0,0.05,33.0
3.3,1.0,16.0,65.0,18.0,1.5,4.0
0.03,0.5,19.0,56.0,6.0,0.01,5.0
0.03,1.0,20.0,70.0,0.0,0.03,11.0
0.6,1.0,20.0,49.0,1.0,0.05,2.0
2.5,1.0,20.0,60.0,25.0,5.0,0.0
0.12,1.0,28.0,38.0,15.0,0.12,4.0
0.01,0.0,14.0,72.0,3.0,0.01,255.0
0.01,0.0,23.0,30.0,3.0,0.01,1.0
0.01,0.5,17.0,100.0,15.0,0.01,0.0
3.7,1.0,24.0,28.0,13.0,4.0,4.0
0.16,2.0,25.0,56.0,3.0,0.2,5.0
1.1,1.0,22.0,42.0,15.0,0.5,0.0
0.28,1.0,20.0,36.0,12.0,0.28,0.0
0.2,0.1,22.0,25.0,25.0,0.01,7.0
0.2,1.0,24.0,40.0,10.0,0.05,14.0
0.01,1.0,14.0,100.0,0.0,0.1,7.0
0.01,0.1,15.0,43.0,15.0,0.01,9.0
0.33,2.0,24.0,40.0,10.0,0.05,4.0
0.01,-1.0,11.0,75.0,2.0,0.01,261.0
19.1,1.0,18.0,70.0,15.0,5.0,4.0
1.0,1.0,22.0,50.0,20.0,0.5,5.0
254.2,1.0,24.0,37.0,13.0,262.2,0.0
0.03,1.0,23.1,44.0,8.0,0.03,0.0
0.01,0.0,20.0,50.0,10.0,0.01,1.0
0.01,0.0,17.2,80.0,12.0,0.01,11.0
0.01,0.0,19.0,87.0,1.0,0.01,17.0
0.05,1.0,14.0,60.0,8.0,0.02,8.0
0.06,1.0,20.0,66.0,0.0,0.06,6.0
0.01,0.0,17.0,57.0,20.0,0.01,12.0
0.01,0.0,20.0,55.0,10.0,0.01,8.0
0.1,0.0,14.0,60.0,5.0,0.1,6.0
0.01,0.0,14.0,53.0,5.0,0.01,2.0
0.01,0.0,22.0,55.0,8.0,0.01,1.0
0.01,0.0,20.0,47.0,0.0,0.01,0.0
0.01,0.0,19.0,70.0,0.0,0.01,17.0
0.1,0.0,20.0,54.0,2.0,0.1,189.0
0.01,0.0,20.0,65.0,5.0,0.01,0.0
0.01,0.0,17.0,50.0,5.0,0.02,1.0
16.1,1.0,27.0,42.0,5.0,2.0,9.0
0.06,1.0,20.0,74.0,4.0,0.06,9.0
11.65,1.0,25.0,41.0,2.0,10.0,0.0
0.01,0.0,18.0,75.0,0.0,0.01,41.0
0.09,1.0,7.0,77.0,15.0,0.09,0.0
0.52,0.2,18.7,37.0,35.0,0.5,5.0
0.01,0.1,26.0,36.0,4.0,0.01,3.0
0.09,0.0,28.1,48.0,16.0,0.06,10.0
0.01,0.0,19.0,60.0,5.0,0.01,8.0
0.01,0.0,17.0,35.0,10.0,0.01,0.0
0.01,0.1,26.0,59.0,2.0,0.01,20.0
0.02,0.0,20.3,78.0,6.0,0.02,3.0
0.1,1.0,29.0,65.0,10.0,0.1,3.0
0.98,1.0,29.0,65.0,10.0,0.9,19.0
0.7,1.0,16.0,43.0,15.0,1.3,0.0
0.01,11.0,25.0,55.0,0.0,0.01,0.0
0.01,0.1,25.0,64.0,10.0,0.01,16.0
0.1,0.0,15.0,73.0,14.0,0.01,0.0
3.8,1.0,24.0,42.0,5.0,0.2,2.0
0.01,0.0,22.0,46.0,25.0,0.01,0.0
7.1,3.0,27.0,33.0,30.0,2.5,3.0
0.1,1.0,24.0,28.0,25.0,0.1,2.0
0.01,0.0,23.0,18.0,15.0,0.01,0.0
0.5,1.0,24.0,33.0,12.0,0.4,1.0
0.1,0.5,19.0,79.0,1.0,0.1,1.0
0.08,0.1,16.9,77.0,20.0,0.05,13.0
0.22,1.0,21.0,35.0,20.0,0.2,5.0
0.01,0.0,22.0,37.0,5.0,0.01,7.0
0.01,0.0,13.0,60.0,5.0,0.01,24.0
0.04,0.0,29.0,39.0,4.0,0.1,0.0
0.01,0.0,33.0,19.0,15.0,0.01,0.0
0.01,0.0,18.0,38.0,10.0,0.01,0.0
0.01,0.0,20.0,40.0,0.0,0.01,0.0
0.01,0.0,20.0,40.0,0.0,0.01,0.0
0.01,0.0,20.0,40.0,0.0,0.01,0.0
0.01,0.0,18.0,38.0,10.0,0.01,0.0
0.01,0.0,15.0,34.0,0.0,0.01,0.0
0.01,0.0,15.0,34.0,0.0,0.01,0.0
0.01,0.0,15.0,34.0,0.0,0.01,0.0
0.01,0.0,15.0,34.0,0.0,0.01,0.0
0.01,0.0,8.0,74.0,5.0,0.01,0.0
0.04,1.0,25.6,30.0,80.0,0.04,12.0
0.1,0.5,22.0,48.0,0.0,0.1,3.0
0.01,0.0,17.0,40.0,2.0,0.01,1.0
0.01,0.0,18.0,38.0,10.0,0.01,0.0
0.01,0.0,20.0,47.0,32.0,0.01,4.0
0.01,0.5,25.0,29.0,4.0,0.01,20.0
0.03,0.1,28.0,27.0,5.0,0.03,7.0
0.01,0.0,26.0,25.0,3.0,0.01,0.0
0.01,0.0,26.0,25.0,3.0,0.01,0.0
0.01,0.0,19.0,40.0,5.0,0.01,2.0
0.1,0.1,27.0,34.0,5.0,0.1,10.0
0.1,0.0,25.0,30.0,3.0,0.1,3.0
0.01,0.0,18.0,65.0,3.0,0.01,692.0
0.01,0.0,30.0,35.0,3.0,0.01,36.0
0.1,0.1,27.0,50.0,0.0,0.1,2.0
0.1,0.5,24.0,38.0,16.0,0.1,8.0
0.01,0.0,22.0,82.0,2.0,0.01,8.0
0.01,0.0,20.0,50.0,10.0,0.01,17.0
0.01,0.0,17.0,70.0,5.0,0.01,2.0
0.01,0.0,29.0,19.0,15.0,0.01,0.0
0.01,0.0,27.0,27.0,0.0,0.01,4.0
0.6,0.0,25.0,35.0,10.0,0.5,854.0
0.01,0.0,23.0,59.0,5.0,0.01,0.0
0.01,1.0,19.0,57.0,2.0,0.01,3.0
